code,name,price,hsl,估算日额万,mktcap亿
603380,易德龙,33.22,3.23,17191.0,53.3
603297,永新光学,107.55,1.44,17169.0,119.09
300622,博士眼镜,15.84,4.91,17160.0,50.53
600572,康恩贝,4.39,1.54,17150.0,111.44
002847,盐津铺子,45.45,1.55,17126.0,122.8
002534,西子洁能,16.3,1.27,17116.0,136.26
600877,电科芯片,12.02,1.2,17107.0,142.32
600604,市北高新,4.86,2.5,17093.0,91.04
300580,贝斯特,18.95,1.91,17092.0,95.19
002029,七 匹 狼,8.99,2.85,17076.0,63.38
688321,微芯生物,25.18,1.53,17044.0,111.53
301349,信德新材,42.23,4.65,17033.0,60.18
300006,莱美药业,5.37,3.0,17031.0,56.7
688699,明微电子,57.18,2.71,17026.0,62.93
600488,津药药业,5.15,3.03,17021.0,56.23
300600,国瑞科技,11.0,5.24,16956.0,32.37
300617,安靠智电,38.28,3.19,16955.0,63.43
600481,双良节能,4.21,1.95,16947.0,86.9
003009,中天火箭,47.14,2.18,16919.0,77.65
300109,新开源,13.96,2.32,16886.0,80.53
002051,中工国际,8.54,1.61,16872.0,104.74
300925,法本信息,14.96,3.22,16839.0,64.13
002918,蒙娜丽莎,10.94,7.18,16833.0,44.72
688063,派能科技,41.77,1.64,16830.0,102.49
000758,中色股份,6.18,1.37,16813.0,122.97
002338,奥普光电,40.55,1.73,16808.0,97.32
600764,中国海防,18.71,1.26,16791.0,132.96
688371,菲沃泰,24.69,2.03,16783.0,82.83
600775,南京熊猫,9.88,2.53,16774.0,90.29
002531,天顺风能,6.2,1.51,16762.0,111.41
002698,博实股份,11.94,1.66,16738.0,122.09
000888,峨眉山Ａ,10.3,3.08,16718.0,54.27
300196,长海股份,16.28,4.15,16687.0,66.58
600866,星湖科技,4.38,2.29,16686.0,72.77
300592,华凯易佰,16.7,2.91,16685.0,65.34
300909,汇创达,55.76,2.32,16684.0,96.45
000551,创元科技,12.14,2.84,16676.0,58.85
000727,冠捷科技,2.26,1.62,16616.0,102.37
603960,克来机电,16.34,3.88,16611.0,42.84
301225,恒勃股份,54.52,6.92,16597.0,78.56
688105,诺唯赞,19.5,1.64,16583.0,100.81
688553,汇宇制药-W,11.98,2.73,16578.0,74.98
002467,二六三,4.78,2.53,16574.0,65.74
603556,海兴电力,25.2,1.35,16568.0,122.54
600756,浪潮软件,14.6,3.5,16566.0,51.05
300190,维尔利,4.07,4.31,16559.0,38.59
600230,沧州大化,14.62,2.73,16550.0,60.52
002125,湘潭电化,12.29,2.14,16550.0,77.37
300317,珈伟新能,4.12,4.84,16536.0,34.2
603458,勘设股份,9.97,5.42,16527.0,30.52
000595,新能股份,5.6,2.59,16513.0,63.76
001314,亿道信息,51.24,2.59,16495.0,73.07
600063,皖维高新,5.57,1.43,16473.0,115.25
300429,强力新材,10.9,3.61,16462.0,60.55
300078,思创智联,2.82,5.23,16418.0,31.52
300907,康平科技,50.53,3.38,16417.0,48.51
003019,宸展光电,27.48,3.45,16376.0,48.63
600234,科新发展,22.19,2.81,16346.0,58.25
300416,苏试试验,14.18,2.28,16338.0,72.11
000818,航锦科技,12.24,2.02,16306.0,80.78
301201,诚达药业,35.36,4.24,16290.0,54.71
002026,山东威达,11.44,3.23,16286.0,50.4
301563,云汉芯城,113.88,7.47,16280.0,96.4
002507,涪陵榨菜,11.35,1.24,16270.0,130.97
603393,新天然气,26.61,1.44,16245.0,112.81
300234,开尔新材,10.16,4.64,16216.0,51.12
301115,联检科技,29.2,3.72,16214.0,53.16
002057,中钢天源,8.88,2.42,16194.0,66.94
300428,立中集团,20.05,1.34,16184.0,137.46
002474,榕基软件,6.56,4.59,16175.0,40.82
300157,新锦动力,4.04,5.45,16149.0,30.92
601860,紫金银行,2.64,1.72,16144.0,96.65
002838,道恩股份,24.74,1.55,16139.0,118.36
002985,北摩高科,27.71,1.75,16095.0,91.96
300692,中赋科技,8.81,3.48,16092.0,49.54
603439,三力制药,12.23,3.26,16085.0,49.39
300819,聚杰微纤,44.53,2.68,16058.0,66.44
002702,海欣食品,5.61,6.23,16022.0,31.18
603108,润达医疗,9.87,2.68,15988.0,59.67
301590,优优绿能,75.0,8.74,15974.0,44.16
688478,晶升股份,41.55,2.78,15957.0,57.49
003026,中晶科技,27.56,4.0,15938.0,51.75
301228,实朴检测,59.59,2.22,15842.0,72.89
601789,宁波建工,4.33,3.36,15830.0,66.01
300560,中富通,17.45,4.85,15820.0,40.09
002426,胜利精密,2.67,1.85,15800.0,90.85
688479,友车科技,35.4,5.15,15776.0,71.27
600408,安泰集团,3.05,5.13,15762.0,30.71
688029,南微医学,77.81,1.08,15757.0,146.16
300299,富春股份,5.68,4.02,15725.0,39.21
603333,福华尚纬,9.92,2.55,15719.0,73.92
600605,汇通能源,28.03,2.72,15716.0,57.82
688293,奥浦迈,54.62,2.45,15697.0,77.67
002995,天地在线,18.22,7.07,15683.0,32.33
601330,绿色动力,7.92,2.0,15676.0,113.29
000829,天音控股,9.0,1.7,15673.0,92.26
301111,粤万年青,22.52,4.34,15631.0,36.03
000600,建投能源,7.46,1.92,15630.0,134.52
603007,顺景科技,5.14,4.37,15617.0,45.46
002123,梦网科技,8.24,2.63,15616.0,66.37
300490,华自科技,11.03,3.6,15599.0,43.97
001376,百通能源,11.57,6.26,15576.0,56.53
300292,吴通控股,4.28,3.25,15571.0,57.43
002107,沃华医药,6.82,3.99,15552.0,39.37
002730,电光科技,22.83,1.97,15552.0,82.66
603685,晨丰科技,27.77,2.78,15549.0,70.24
300461,田中精机,30.33,3.54,15537.0,47.78
300162,雷曼光电,7.56,6.0,15526.0,31.71
000058,深 赛 格,7.23,2.18,15511.0,89.02
300171,东富龙,14.03,1.93,15430.0,107.45
002575,群兴玩具,5.5,4.8,15426.0,33.91
301252,同星科技,36.5,3.11,15422.0,61.77
605222,起帆电缆,21.09,1.77,15419.0,87.08
002782,可立克,15.24,2.06,15378.0,75.45
002416,爱施德,9.53,1.32,15375.0,118.1
605305,中际联合,31.19,2.32,15367.0,66.28
000065,北方国际,9.79,1.47,15361.0,113.71
300697,电工合金,14.68,3.16,15356.0,63.51
600300,维维股份,3.27,2.9,15346.0,52.88
688103,国力电子,70.15,2.29,15344.0,66.86
301387,光大同创,53.94,6.66,15335.0,57.88
001227,兰州银行,2.16,1.68,15327.0,123.03
605133,嵘泰股份,24.76,2.19,15314.0,70.63
603918,金桥信息,11.34,3.7,15304.0,41.4
002829,星网宇达,21.18,4.79,15297.0,44.01
000931,中 关 村,4.53,4.49,15292.0,34.12
301682,宏明电子,104.0,5.71,15265.0,126.41
000968,蓝焰控股,7.29,2.16,15257.0,70.53
603712,七一二,11.9,1.66,15254.0,91.87
603313,梦百合,6.43,4.15,15241.0,36.69
603660,苏州科达,10.18,2.61,15185.0,58.18
002219,新里程,2.13,2.18,15177.0,73.53
603390,通达电气,11.11,3.88,15149.0,39.07
301516,中远通,16.65,12.94,15122.0,46.74
300871,回盛生物,23.17,3.23,15091.0,46.75
600268,国电南自,10.58,1.4,15085.0,107.45
300700,岱勒新材,19.25,2.2,15084.0,76.43
605128,上海沿浦,25.47,1.89,15083.0,79.97
605123,派克新材,81.47,1.53,15083.0,98.72
603758,秦安股份,11.45,3.04,15064.0,49.59
300075,数字政通,10.99,2.61,15060.0,68.26
600829,人民同泰,10.08,2.57,15041.0,58.45
300660,江苏雷利,24.58,1.05,15039.0,142.88
300967,晓鸣股份,17.91,6.71,15005.0,33.59
300932,三友联众,11.3,4.16,15002.0,50.64
603027,千禾味业,7.5,1.5,14981.0,99.81
688160,步科股份,97.49,1.68,14972.0,88.93
002685,华东重机,5.43,2.73,14962.0,54.72
002921,联诚精密,21.9,5.3,14943.0,32.62
000678,襄阳轴承,9.22,3.52,14937.0,42.38
603103,横店影视,15.95,1.48,14934.0,101.15
603396,金辰股份,28.86,3.72,14866.0,39.98
300618,寒锐钴业,33.15,1.65,14860.0,102.66
000922,佳电股份,12.1,1.74,14857.0,100.91
001326,联域股份,70.43,8.77,14842.0,51.55
002530,金财互联,7.53,2.78,14818.0,58.67
002805,丰元股份,17.45,3.04,14776.0,48.87
002446,盛路通信,8.17,2.13,14770.0,74.79
688226,威腾电气,28.4,2.75,14769.0,55.69
600409,三友化工,7.17,1.0,14765.0,148.01
300572,安车检测,23.72,3.43,14762.0,54.32
688337,普源精电,40.15,1.98,14756.0,87.8
002557,洽洽食品,18.95,1.54,14743.0,95.86
002888,惠威科技,22.0,8.94,14734.0,32.48
002310,东方新能,2.3,1.45,14717.0,137.98
300380,安硕信息,30.53,3.79,14714.0,49.8
002289,宇顺电子,35.66,1.5,14688.0,99.94
301119,正强股份,26.34,4.73,14682.0,38.35
300035,中科电气,12.55,1.99,14664.0,86.02
688305,科德数控,56.45,1.96,14639.0,74.83
002283,天润工业,8.17,1.77,14624.0,93.09
688079,美迪凯,14.85,2.43,14613.0,61.15
300053,航宇微,12.12,1.82,14601.0,84.46
688711,宏微科技,23.55,2.86,14577.0,51.05
603001,奥康国际,8.97,4.05,14553.0,35.97
000837,秦川机床,9.86,1.46,14551.0,100.88
688733,壹石通,28.11,2.59,14543.0,56.16
002927,泰永长征,17.33,3.8,14540.0,38.68
000785,居然智家,2.31,1.02,14517.0,143.84
600850,电科数字,14.59,1.22,14501.0,119.09
600368,五洲交通,4.34,2.07,14478.0,69.86
002150,正泰电源,20.89,1.93,14469.0,75.39
601388,怡球资源,3.4,1.93,14449.0,74.84
002324,普利特,9.01,2.06,14441.0,100.22
688788,科思科技,30.58,2.16,14439.0,66.94
600201,生物股份,12.3,1.07,14436.0,135.29
600033,福建高速,3.64,1.45,14436.0,99.9
300525,博思软件,8.34,2.81,14436.0,62.69
300873,海晨股份,15.47,3.99,14434.0,49.85
301592,六九一二,106.5,5.8,14420.0,74.55
002277,友阿股份,6.02,1.71,14385.0,83.93
001393,维通利,41.85,7.15,14384.0,104.35
600361,创新新材,3.63,1.06,14370.0,135.5
603038,华立股份,16.12,3.32,14364.0,43.31
002707,众信旅游,5.55,2.99,14350.0,54.54
300185,通裕重工,2.7,1.38,14345.0,108.98
603919,金徽酒,17.74,1.59,14313.0,89.99
300968,格林精密,10.45,3.31,14307.0,43.2
603375,盛景微,43.4,5.17,14300.0,43.69
002334,英威腾,6.74,2.89,14300.0,55.27
301302,华如科技,22.5,4.57,14292.0,35.07
300767,震安科技,18.9,3.15,14275.0,52.22
300181,佐力药业,13.45,1.76,14275.0,94.34
688307,中润光学,45.06,2.55,14267.0,56.0
300783,三只松鼠,17.78,2.86,14261.0,71.42
688386,泛亚微透,48.0,2.98,14256.0,47.81
688210,统联精密,32.94,2.66,14252.0,53.58
600458,时代新材,11.51,1.42,14241.0,109.59
002006,精工科技,13.5,2.03,14241.0,70.16
002047,宝鹰股份,3.43,2.74,14238.0,52.01
301380,挖金客,32.81,5.27,14233.0,33.27
300772,运达股份,9.26,2.2,14205.0,72.86
002329,皇氏集团,3.89,5.6,14203.0,32.38
301509,金凯生科,29.36,8.52,14200.0,35.36
688373,盟科药业-U,5.55,3.9,14196.0,36.42
603230,内蒙新华,9.8,4.09,14170.0,34.65
603927,中科软,14.01,1.21,14133.0,116.43
603113,金能科技,5.6,2.97,14127.0,47.52
688789,宏华数科,42.5,1.84,14110.0,76.61
002588,史丹利,8.08,2.03,14086.0,93.07
600971,恒源煤电,8.94,1.31,14071.0,107.28
300680,隆盛科技,19.77,3.14,14071.0,58.15
301179,泽宇智能,19.97,2.96,14058.0,80.76
301155,海力风电,37.11,3.04,14049.0,80.67
002348,高乐股份,10.84,1.43,14027.0,107.66
600855,航天长峰,13.02,2.3,14026.0,61.0
600399,抚顺特钢,4.48,1.59,14020.0,88.35
600645,中源协和,18.62,1.61,13983.0,87.13
001288,运机集团,28.74,3.2,13983.0,67.18
603285,键邦股份,31.43,7.14,13979.0,50.29
603666,亿嘉和,25.68,2.64,13953.0,52.78
301002,崧盛股份,28.04,5.66,13944.0,37.84
688646,逸飞激光,75.58,3.04,13943.0,71.17
300046,台基股份,24.18,2.44,13929.0,57.19
600113,浙江东日,29.71,1.14,13910.0,122.24
603589,口子窖,19.4,1.2,13899.0,116.04
301210,金杨精密,25.34,8.9,13884.0,40.84
600222,太龙药业,8.5,2.92,13876.0,47.55
001229,魅视科技,35.35,5.32,13869.0,50.7
300522,世名科技,13.1,4.0,13809.0,42.24
000524,岭南控股,10.19,2.02,13804.0,68.29
002406,远东传动,6.84,3.58,13777.0,49.95
600797,浙大网新,6.96,1.93,13773.0,71.52
688663,新风光,54.38,1.28,13762.0,107.26
300901,中胤时尚,19.24,2.98,13754.0,46.18
600123,兰花科创,7.05,1.32,13740.0,103.86
688552,航天南湖,31.93,1.27,13718.0,107.68
001266,宏英智能,33.52,7.03,13712.0,34.74
002403,爱仕达,11.28,4.09,13699.0,38.42
688550,瑞联新材,36.27,2.14,13695.0,63.86
600513,联环药业,15.57,3.08,13695.0,44.45
002697,红旗连锁,4.75,2.51,13691.0,64.6
301137,哈焊华通,32.7,2.3,13689.0,59.45
300393,中来股份,6.08,2.38,13684.0,66.25
603630,拉芳家化,14.61,4.16,13681.0,32.9
002605,姚记科技,17.36,2.33,13673.0,72.52
002560,通达股份,6.22,3.47,13666.0,45.73
688010,福光股份,25.1,3.39,13655.0,40.3
002161,远 望 谷,6.98,2.64,13651.0,51.64
000889,中嘉博创,3.99,3.93,13625.0,37.36
300337,银邦股份,9.87,1.94,13624.0,81.13
688551,科威尔,36.88,3.39,13609.0,40.2
002989,中天精装,22.95,3.0,13606.0,46.27
300026,红日药业,3.3,1.37,13585.0,99.14
300219,鸿利智汇,7.03,2.73,13581.0,49.77
300590,移为通信,11.03,3.44,13571.0,50.98
002746,仙坛股份,6.76,2.83,13565.0,58.17
301056,森赫股份,14.8,5.21,13558.0,39.48
600814,杭州解百,7.2,2.56,13556.0,52.93
603328,依顿电子,10.48,1.29,13528.0,104.64
002627,三峡旅游,7.19,2.69,13526.0,50.74
603669,灵康药业,5.22,3.63,13510.0,37.18
600037,歌华有线,7.06,1.37,13504.0,98.26
600280,中央商场,3.12,3.83,13499.0,35.2
300045,华力创通,12.1,2.13,13491.0,80.18
600694,大商股份,14.9,2.39,13489.0,56.44
688636,智明达,20.41,3.8,13483.0,35.49
300841,康华生物,50.94,2.18,13471.0,66.19
600373,中文传媒,7.42,1.35,13462.0,99.97
301026,浩通科技,20.76,4.05,13442.0,46.0
301226,祥明智能,32.25,3.83,13441.0,35.09
600746,江苏索普,7.15,1.61,13403.0,83.5
300573,兴齐眼药,37.59,1.31,13396.0,133.41
300149,睿智医药,8.93,3.11,13391.0,45.1
000501,武商集团,7.55,2.3,13325.0,58.06
688351,微电生理,18.42,1.54,13306.0,86.68
301348,蓝箭电子,21.03,3.27,13288.0,50.47
002003,伟星股份,12.23,1.05,13287.0,145.4
000797,中国武夷,2.58,3.28,13274.0,40.53
605136,丽人丽妆,8.7,3.81,13263.0,34.84
603095,越剑智能,15.28,3.36,13256.0,39.46
002009,天奇股份,16.3,2.29,13241.0,65.56
601828,美凯龙,2.2,1.66,13223.0,95.78
300890,翔丰华,25.86,4.67,13192.0,30.92
300582,英飞特,11.47,5.08,13187.0,34.24
688182,灿勤科技,26.5,1.24,13185.0,106.0
000608,阳光股份,7.36,3.1,13176.0,55.19
600757,长江传媒,7.33,1.48,13175.0,88.96
600156,华升股份,8.68,3.77,13173.0,34.9
300586,美联新材,8.98,2.74,13159.0,63.87
688697,纽威数控,15.08,1.36,13158.0,96.55
301051,信濠光电,17.49,3.33,13141.0,49.72
600496,精工钢构,3.34,1.97,13106.0,66.47
688799,华纳药厂,50.02,1.96,13090.0,66.85
603505,金石资源,15.33,1.01,13088.0,129.03
300488,恒锋工具,31.22,2.58,13076.0,59.7
605286,同力天启,25.79,3.01,13062.0,43.33
605060,联德股份,40.98,1.33,13054.0,98.59
600908,无锡银行,5.81,1.12,13053.0,127.51
300530,领湃科技,21.47,3.53,13033.0,36.92
300473,德尔股份,26.65,3.19,13018.0,46.01
603725,天安新材,10.54,4.05,13014.0,32.13
300051,琏升科技,8.22,4.3,12991.0,30.58
688083,中望软件,51.75,1.48,12985.0,87.79
000006,深振业Ａ,7.01,1.37,12975.0,94.63
300710,万隆光电,31.16,5.58,12971.0,31.0
688173,希荻微,12.62,2.5,12958.0,52.41
600755,厦门国贸,5.77,1.05,12936.0,123.03
603360,百傲化学,13.03,1.4,12927.0,92.02
600198,大唐电信,7.54,1.32,12927.0,98.29
002907,华森制药,14.49,2.63,12923.0,60.51
300836,佰奥智能,48.75,4.17,12909.0,45.18
600054,黄山旅游,11.54,2.17,12856.0,84.17
301003,江苏博云,60.55,2.82,12852.0,58.81
600328,中盐化工,6.39,1.37,12842.0,93.7
002798,帝欧水华,6.62,3.75,12821.0,38.89
688693,锴威特,72.52,4.54,12803.0,53.44
600984,建设机械,3.71,2.74,12791.0,46.64
002577,雷柏科技,19.3,2.36,12760.0,54.17
301261,恒工精密,56.25,2.17,12756.0,59.33
002533,金杯电工,11.26,1.75,12754.0,82.64
603798,康普顿,14.27,3.48,12718.0,36.6
002451,摩恩电气,7.75,3.74,12712.0,34.15
605566,福莱蒽特,28.34,3.36,12710.0,37.79
002111,威海广泰,10.04,2.59,12702.0,53.41
000049,德赛电池,23.13,1.43,12675.0,88.97
301381,赛维时代,23.15,1.35,12670.0,94.1
002724,海洋王,6.86,3.26,12667.0,52.92
300411,金盾股份,8.43,4.86,12667.0,34.27
300137,先河环保,11.16,2.15,12642.0,59.88
605100,华丰股份,32.56,1.63,12642.0,77.83
600819,耀皮玻璃,5.98,2.68,12634.0,58.41
688068,热景生物,94.3,1.44,12613.0,87.47
002239,奥特佳,2.55,1.51,12601.0,89.59
300434,金石亚药,10.99,3.34,12598.0,44.15
605319,无锡振华,26.23,1.38,12583.0,91.83
002062,宏润建设,8.3,1.34,12549.0,102.69
000099,中信海直,13.87,1.17,12542.0,107.6
002038,双鹭药业,5.88,2.5,12540.0,60.41
688326,经纬恒润-W,61.62,1.82,12508.0,73.9
002967,广电计量,17.67,1.17,12502.0,113.02
300270,中威电子,11.01,3.75,12495.0,33.34
300737,科顺股份,4.85,2.9,12473.0,53.85
300550,和仁科技,13.73,3.46,12464.0,36.05
300307,慈星股份,7.34,2.15,12458.0,58.76
688609,九联科技,8.81,2.83,12452.0,45.98
603166,福达股份,11.06,1.76,12444.0,71.41
301060,兰卫医学,10.44,3.3,12427.0,41.81
688216,气派科技,29.91,3.91,12426.0,34.22
300200,高盟新材,8.67,3.37,12420.0,37.37
300250,初灵信息,16.1,4.89,12410.0,34.41
603226,菲林格尔,34.48,1.01,12386.0,122.57
605366,宏柏新材,7.89,2.03,12375.0,60.98
605016,百龙创园,22.25,1.32,12372.0,93.45
600740,山西焦化,3.88,1.24,12361.0,99.41
301172,君逸数码,17.86,4.16,12352.0,40.15
002034,旺能环境,14.83,1.62,12349.0,76.63
002668,TCL智家,9.27,1.23,12340.0,100.5
600789,鲁抗医药,7.58,1.61,12337.0,79.23
300690,双一科技,23.55,4.69,12313.0,38.94
600449,宁夏建材,12.57,2.05,12309.0,60.11
300668,杰恩股份,31.91,3.87,12301.0,38.41
300721,怡达股份,21.66,4.1,12293.0,35.71
000526,学大教育,37.14,2.72,12293.0,45.26
300148,天舟文化,3.59,4.06,12289.0,30.27
600133,东湖高新,8.43,1.37,12277.0,89.88
000701,厦门信达,5.27,3.49,12264.0,35.22
300036,超图软件,10.6,2.6,12251.0,52.23
002571,德力股份,11.63,3.53,12237.0,45.58
002186,全 聚 德,9.96,4.0,12213.0,30.57
600501,航天晨光,15.07,1.89,12213.0,64.47
300596,利安隆,41.0,1.3,12207.0,94.14
002839,张家港行,4.41,1.13,12194.0,107.8
688230,芯导科技,59.75,1.74,12193.0,70.27
300100,双林股份,20.99,1.04,12189.0,121.53
301108,洁雅股份,38.6,4.86,12172.0,43.45
300905,宝丽迪,35.38,2.47,12158.0,63.34
300127,银河磁体,24.26,2.15,12137.0,78.4
301397,溯联股份,24.52,5.35,12133.0,49.57
002628,成都路桥,5.18,3.1,12132.0,39.22
600769,祥龙电业,14.89,2.17,12131.0,55.83
300921,南凌科技,15.91,4.71,12128.0,40.85
688115,思林杰,58.9,2.21,12128.0,54.98
301315,威士顿,41.02,3.66,12123.0,36.1
002522,浙江众成,5.19,2.58,12119.0,47.01
603217,元利科技,29.0,2.01,12110.0,60.35
301177,迪阿股份,24.47,1.24,12105.0,97.95
301365,矩阵股份,38.81,2.53,12094.0,70.8
002578,闽发铝业,4.18,3.36,12093.0,39.23
688486,龙迅股份,40.47,1.6,12082.0,75.63
688155,先惠技术,50.71,1.87,12065.0,64.58
600130,波导股份,4.57,3.52,12063.0,34.27
300276,三丰智能,6.32,1.67,12063.0,88.55
600712,南宁百货,5.77,3.88,12061.0,31.43
300231,银信科技,8.5,3.19,12052.0,37.8
002972,科安达,12.66,6.87,12051.0,31.14
301393,昊帆生物,55.73,4.92,12047.0,60.19
600470,六国化工,6.05,3.81,12025.0,31.56
300310,宜通世纪,4.46,3.34,12025.0,39.32
002332,仙琚制药,8.68,1.4,12008.0,85.86
300722,新余国科,22.47,1.93,11990.0,62.19
688590,新致软件,12.52,3.4,11983.0,39.17
301238,瑞泰新材,15.7,1.04,11982.0,115.13
301305,朗坤科技,24.39,3.95,11970.0,59.01
603777,来伊份,14.05,2.55,11959.0,46.99
300101,振芯科技,14.5,1.45,11924.0,82.35
300559,佳发教育,11.62,3.29,11907.0,46.42
600502,安徽建工,4.46,1.55,11903.0,76.56
688179,阿拉丁,18.64,1.76,11896.0,67.62
003004,声迅股份,75.25,2.3,11886.0,61.6
300072,海新能科,3.62,1.41,11867.0,85.06
301677,欣兴工具,53.01,10.44,11863.0,53.01
000936,华西股份,5.58,2.4,11848.0,49.44
688011,新光光电,77.78,1.54,11844.0,77.39
002546,新联电子,7.93,1.86,11839.0,66.14
002695,煌上煌,10.67,2.17,11837.0,59.71
300414,中光防雷,11.13,3.37,11833.0,36.29
300626,华瑞股份,26.67,2.47,11827.0,48.01
603197,保隆科技,30.27,1.85,11825.0,64.79
600719,大连热电,7.45,3.92,11811.0,30.14
000036,华联控股,3.95,2.13,11790.0,55.45
301560,众捷汽车,24.79,8.14,11788.0,30.14
002067,景兴纸业,4.12,2.14,11781.0,60.76
603931,格林达,33.33,1.77,11778.0,66.51
300492,华图山鼎,24.38,1.75,11759.0,67.12
002023,海特高新,9.71,1.63,11753.0,71.94
300188,国投智能,10.37,1.32,11745.0,89.13
000810,创维数字,9.75,1.08,11735.0,112.14
600962,国投中鲁,25.79,1.74,11735.0,67.62
000989,九芝堂,8.93,1.79,11733.0,76.44
002086,东方海洋,2.12,3.48,11671.0,41.53
000410,沈阳机床,5.32,1.11,11639.0,140.93
603088,宁波精达,10.23,2.6,11631.0,51.39
600480,凌云股份,8.23,1.16,11620.0,100.59
301180,万祥科技,12.13,5.83,11617.0,48.52
001914,招商积余,9.18,1.2,11604.0,96.73
688410,山外山,10.0,2.59,11596.0,44.74
688016,心脉医疗,87.08,1.08,11589.0,107.34
300332,天壕能源,5.03,2.83,11553.0,42.64
000503,国新健康,7.03,1.68,11544.0,68.84
000691,亚太实业,10.05,3.55,11537.0,48.73
301169,零点有数,54.38,2.94,11532.0,39.18
301363,美好医疗,16.03,1.38,11515.0,127.59
603100,川仪股份,18.91,1.19,11508.0,97.04
603681,永冠新材,18.63,2.6,11503.0,44.29
002373,千方科技,7.75,1.08,11494.0,122.46
603969,银龙股份,7.9,1.71,11490.0,68.85
301669,高特电子,26.26,5.34,11487.0,126.05
605300,佳禾食品,10.32,2.45,11486.0,46.89
300587,天铁科技,4.85,2.25,11479.0,62.97
002137,实益达,7.69,3.76,11478.0,44.41
688575,亚辉龙,10.11,1.99,11470.0,57.77
688685,迈信林,37.74,2.07,11469.0,55.42
603995,甬金股份,24.73,1.27,11462.0,89.92
600178,东安动力,10.1,2.43,11460.0,47.11
002984,森麒麟,13.76,1.17,11450.0,142.59
688117,圣诺生物,23.59,2.2,11446.0,51.98
002510,天汽模,5.72,1.97,11441.0,58.07
300770,新媒股份,35.38,1.42,11432.0,80.61
002127,南极电商,2.98,1.92,11427.0,73.16
688159,有方科技,34.8,3.54,11425.0,32.3
300698,万马科技,27.17,3.5,11414.0,36.41
603222,济民健康,8.05,2.69,11391.0,42.27
002543,万和电气,7.45,2.31,11390.0,55.4
002346,柘中股份,18.63,1.38,11383.0,82.27
002788,鹭燕医药,10.96,2.72,11381.0,42.58
301092,争光股份,43.11,4.33,11380.0,58.0
002187,广百股份,5.75,2.82,11360.0,40.3
603193,润本股份,21.84,5.03,11350.0,88.36
600592,龙溪股份,14.96,1.9,11344.0,59.77
603567,珍宝岛,5.52,2.19,11343.0,51.9
300287,飞利信,3.68,2.33,11339.0,52.82
300603,立昂技术,8.17,3.71,11332.0,37.97
688499,利元亨,32.67,2.05,11306.0,55.12
603125,常青科技,22.8,1.22,11298.0,92.3
300493,润欣科技,12.75,1.75,11286.0,65.35
600996,贵广网络,7.08,1.28,11280.0,88.27
300537,广信材料,19.41,3.83,11269.0,40.22
002572,索菲亚,7.97,1.94,11252.0,76.75
300633,开立医疗,20.2,2.14,11241.0,85.82
300880,迦南智能,21.24,2.71,11239.0,41.45
600770,综艺股份,5.08,1.7,11232.0,66.04
300678,中科信息,22.54,1.7,11230.0,66.81
300286,安科瑞,19.87,2.71,11191.0,49.83
688639,华恒生物,17.7,2.53,11189.0,44.27
600400,红豆股份,2.86,1.7,11172.0,65.53
002479,富春环保,6.05,2.14,11167.0,52.33
301058,中粮科工,8.96,2.43,11167.0,46.66
603293,埃泰克,38.44,8.28,11166.0,68.84
301330,熵基科技,25.7,2.12,11155.0,60.49
300595,欧普康视,11.04,1.51,11147.0,98.74
603069,海汽集团,13.88,2.54,11135.0,43.86
688165,埃夫特-U,15.37,1.39,11116.0,80.2
301468,博盈特焊,31.95,3.57,11113.0,54.04
688309,恒誉科技,79.69,1.76,11107.0,63.27
688045,必易微,55.28,2.85,11102.0,39.01
601177,杭齿前进,13.98,1.97,11100.0,57.0
688125,安达智能,117.36,1.15,11094.0,96.73
300478,杭州高新,29.75,2.94,11062.0,37.69
300758,七彩化学,11.39,2.7,11049.0,45.46
603507,振江股份,22.41,2.09,11046.0,53.55
002658,雪迪龙,7.8,3.94,11032.0,49.59
300040,九洲集团,5.64,3.75,11018.0,36.29
688786,悦安新材,25.09,2.53,11018.0,43.49
300105,龙源技术,7.46,2.86,11007.0,38.48
688084,晶品特装,47.71,3.05,10993.0,36.1
001236,弘业期货,8.15,1.78,10989.0,82.13
301328,维峰电子,51.31,1.86,10985.0,81.76
300508,维宏股份,39.14,3.39,10983.0,42.94
300494,盛天网络,8.53,3.23,10976.0,41.84
000710,贝瑞基因,8.75,3.74,10975.0,30.93
688591,泰凌微,28.64,1.95,10954.0,69.18
301360,荣旗科技,53.59,6.0,10952.0,37.4
605398,新炬网络,26.66,2.52,10942.0,43.38
301041,金百泽,28.88,4.79,10921.0,30.81
002795,永和智控,7.33,3.43,10908.0,32.38
300834,星辉环材,41.61,1.35,10893.0,80.6
300629,新劲刚,18.26,2.75,10873.0,45.91
300018,中元股份,11.94,2.51,10871.0,58.35
600525,长园集团,5.1,1.61,10862.0,67.26
301133,金钟股份,32.4,3.02,10860.0,39.36
688696,极米科技,83.92,1.85,10858.0,58.76
601003,柳钢股份,3.77,1.09,10849.0,99.31
301599,理奇智能,32.1,6.17,10833.0,138.54
000554,泰山石油,6.51,4.63,10833.0,31.08
300808,久量股份,22.8,3.99,10828.0,36.48
603998,方盛制药,10.8,2.28,10824.0,47.42
301042,安联锐视,31.42,3.73,10821.0,30.41
688191,智洋创新,19.98,1.65,10813.0,65.53
600727,鲁北化工,7.72,2.64,10792.0,40.81
