code,name,mktcap亿,日额万,①毛利率升,②CapEx增(代理),②在建同比(待核实),③OCF/净利,④预收增(代理),通过项数,备注
605088,冠盛股份,46.16,61829.0,False,False,?,True,?,1,淘汰
300911,亿田智能,57.09,66874.0,True,False,?,?,?,1,淘汰
601678,滨化股份,144.78,62018.0,False,False,?,True,?,1,观察
300927,江天化学,43.02,62438.0,False,False,?,True,?,1,观察
603817,海峡环保,33.41,10278.0,True,False,?,False,?,1,淘汰
300711,广哈通信,50.84,9952.0,False,True,?,False,False,1,淘汰
600640,国脉文化,88.73,10000.0,False,False,?,True,False,1,淘汰
688757,胜科纳米,113.81,22116.0,False,False,?,True,False,1,淘汰
000731,四川美丰,41.05,22166.0,True,False,?,?,?,1,淘汰
003002,壶化股份,35.36,22220.0,False,False,?,True,?,1,淘汰
300868,杰美特,102.51,22296.0,True,False,?,?,?,1,淘汰
002681,奋达科技,89.01,22305.0,False,False,?,True,?,1,淘汰
301687,新广益,71.73,22474.0,True,False,?,False,False,1,淘汰
605068,明新旭腾,34.3,22489.0,True,False,?,?,?,1,淘汰
002582,好想你,46.25,22491.0,False,False,?,False,True,1,淘汰
600633,浙数文化,132.77,22503.0,False,False,?,False,True,1,淘汰
688133,泰坦科技,34.71,10079.0,True,False,?,?,?,1,淘汰
301600,慧翰股份,88.19,10099.0,False,False,?,True,False,1,淘汰
688091,上海谊众,83.84,10102.0,False,False,?,True,?,1,淘汰
300749,顶固集创,52.56,10131.0,False,True,?,False,?,1,淘汰
301087,可孚医疗,122.36,21531.0,False,False,?,True,False,1,淘汰
688108,赛诺医疗,68.96,21631.0,False,False,?,True,?,1,观察
688518,联赢激光,71.92,21635.0,True,False,?,False,?,1,淘汰
002519,银河电子,64.43,21656.0,False,True,?,False,?,1,淘汰
300552,万集科技,47.04,20895.0,False,True,?,?,?,1,淘汰
002146,荣盛发展,52.18,20962.0,True,False,?,?,False,1,淘汰
600163,中闽能源,100.1,10133.0,False,False,?,True,?,1,淘汰
300016,北陆药业,49.27,21814.0,False,False,?,True,?,1,观察
002549,凯美特气,96.1,21826.0,False,False,?,True,?,1,淘汰
600619,海立股份,147.26,21836.0,False,False,?,True,?,1,观察
688720,艾森股份,70.58,21859.0,False,False,?,True,?,1,观察
600376,首开股份,85.9,22036.0,False,True,?,?,False,1,淘汰
001360,南矿集团,37.96,22095.0,False,False,?,True,?,1,淘汰
301408,华人健康,57.6,10158.0,False,False,?,True,False,1,观察
603679,华体科技,38.4,10163.0,True,False,?,?,False,1,淘汰
301025,读客文化,38.95,10274.0,False,False,?,True,?,1,观察
300333,兆日科技,41.16,65424.0,True,False,?,False,?,1,淘汰
603985,恒润股份,78.3,21218.0,False,False,?,False,True,1,淘汰
300812,易天股份,37.1,10310.0,False,False,?,True,?,1,淘汰
002960,青鸟智控,92.41,10331.0,True,False,?,False,False,1,淘汰
002154,报 喜 鸟,59.83,10336.0,False,False,?,True,False,1,观察
002392,北京利尔,93.69,10342.0,True,False,?,False,False,1,淘汰
301263,泰恩康,100.08,10350.0,False,False,?,True,?,1,淘汰
603682,锦和商管,50.23,10366.0,False,False,?,True,False,1,淘汰
301211,亨迪药业,48.44,10281.0,False,False,?,True,?,1,观察
300203,聚光科技,56.41,10297.0,True,False,?,?,False,1,淘汰
000402,金 融 街,77.71,21322.0,False,False,?,?,True,1,淘汰
688227,品高股份,80.36,21328.0,False,True,?,False,?,1,淘汰
600859,王府井,113.85,21369.0,False,False,?,True,False,1,淘汰
600784,鲁银投资,51.21,21402.0,False,False,?,True,?,1,淘汰
300259,新天科技,50.25,21495.0,False,False,?,True,False,1,淘汰
301458,钧崴电子,94.21,21516.0,False,False,?,True,?,1,淘汰
600155,华创云信,136.01,21021.0,?,False,?,True,?,1,观察
300998,宁波方正,41.36,21141.0,False,False,?,True,?,1,观察
600237,铜峰电子,51.07,21212.0,False,False,?,True,?,1,淘汰
300725,药石科技,99.91,63724.0,False,False,?,True,False,1,观察
300401,花园生物,80.36,64669.0,False,False,?,True,False,1,淘汰
000759,中百集团,41.72,65161.0,True,False,?,?,False,1,淘汰
301008,宏昌科技,59.06,65216.0,False,False,?,False,True,1,淘汰
600375,汉马科技,61.4,6086.0,False,False,?,True,?,1,淘汰
600665,天地源,31.54,6087.0,False,False,?,?,True,1,淘汰
688350,富淼科技,38.53,6105.0,False,False,?,True,?,1,淘汰
000042,中洲控股,58.24,6116.0,True,False,?,False,False,1,淘汰
603165,荣晟环保,46.25,6119.0,True,False,?,False,False,1,淘汰
300389,艾比森,47.43,6056.0,True,False,?,False,?,1,淘汰
603386,骏亚科技,45.26,6059.0,True,False,?,?,?,1,淘汰
603528,多伦科技,44.9,6086.0,True,False,?,?,?,1,淘汰
600865,百大集团,42.7,65349.0,False,False,?,True,False,1,淘汰
603883,老百姓,102.22,20605.0,False,False,?,True,False,1,淘汰
301399,英特科技,38.48,20645.0,False,True,?,?,False,1,淘汰
301197,工大科雅,32.67,10387.0,True,False,?,?,False,1,淘汰
002134,天津普林,55.19,20675.0,False,False,?,True,?,1,观察
000061,农 产 品,125.65,20695.0,False,False,?,True,?,1,观察
688510,航亚科技,68.0,20743.0,False,False,?,True,?,1,淘汰
688327,云从科技-UW,107.22,20758.0,False,True,?,?,?,1,淘汰
603016,新宏泰,48.89,20789.0,False,True,?,False,?,1,淘汰
600452,涪陵电力,139.06,20797.0,False,False,?,True,?,1,淘汰
300688,创业黑马,48.54,20857.0,False,True,?,?,?,1,淘汰
002228,合兴包装,39.07,10448.0,False,False,?,True,?,1,淘汰
300241,瑞丰光电,42.0,10452.0,False,False,?,False,True,1,淘汰
002210,飞马国际,60.41,10557.0,False,False,?,True,?,1,观察
600590,泰豪科技,74.2,20969.0,True,False,?,False,False,1,淘汰
301369,联动科技,124.76,20984.0,True,False,?,False,False,1,淘汰
300034,钢研高纳,130.22,21002.0,False,False,?,True,?,1,观察
300047,天源迪科,60.52,20418.0,False,False,?,True,False,1,淘汰
301196,唯科科技,129.53,65751.0,False,False,?,True,False,1,淘汰
603619,中曼石油,105.32,65920.0,False,False,?,True,False,1,淘汰
300589,江龙船艇,54.88,66077.0,True,False,?,?,?,1,淘汰
603090,宏盛股份,42.45,66445.0,False,False,?,True,?,1,淘汰
300077,国民技术,135.22,66726.0,True,False,?,False,?,1,淘汰
600121,郑州煤电,62.38,66818.0,True,False,?,?,False,1,淘汰
688580,伟思医疗,42.43,5931.0,True,False,?,False,False,1,淘汰
000862,银星能源,48.19,5938.0,False,False,?,True,?,1,淘汰
300400,劲拓股份,79.98,67870.0,True,False,?,False,?,1,淘汰
002196,方正电机,53.95,68505.0,False,False,?,True,?,1,观察
002651,利君股份,89.7,20427.0,False,False,?,True,?,1,淘汰
300997,欢乐家,73.29,20496.0,False,False,?,True,?,1,淘汰
688152,麒麟信安,37.05,20513.0,True,False,?,?,?,1,淘汰
300224,正海磁材,108.99,20535.0,False,False,?,True,?,1,淘汰
601882,海天精工,118.13,20563.0,True,False,?,False,?,1,淘汰
603998,方盛制药,47.42,10824.0,False,False,?,True,False,1,淘汰
300808,久量股份,36.48,10828.0,True,False,?,?,?,1,淘汰
301599,理奇智能,138.54,10833.0,False,False,?,True,?,1,淘汰
601003,柳钢股份,99.31,10849.0,False,False,?,True,False,1,淘汰
002276,万马股份,105.15,20048.0,False,False,?,True,False,1,淘汰
301160,翔楼新材,73.72,20161.0,False,False,?,True,?,1,淘汰
300964,本川智能,60.59,20187.0,True,False,?,False,?,1,淘汰
000576,甘化科工,36.7,20305.0,False,True,?,False,?,1,淘汰
688262,国芯科技,92.5,20348.0,True,False,?,?,?,1,淘汰
002387,维信诺,98.06,10657.0,False,False,?,?,True,1,淘汰
002871,伟隆股份,49.54,10714.0,False,False,?,True,False,1,淘汰
300984,金沃股份,57.29,10720.0,True,False,?,False,?,1,淘汰
603903,中持股份,34.7,10621.0,True,False,?,False,?,1,淘汰
002204,大连重工,99.85,10628.0,False,False,?,True,?,1,淘汰
000816,智慧农业,42.69,10646.0,False,False,?,True,False,1,淘汰
002139,拓邦股份,116.33,10652.0,False,False,?,False,True,1,淘汰
301041,金百泽,30.81,10921.0,False,False,?,True,?,1,观察
301360,荣旗科技,37.4,10952.0,False,False,?,True,?,1,观察
000710,贝瑞基因,30.93,10975.0,True,False,?,?,?,1,淘汰
300508,维宏股份,42.94,10983.0,False,False,?,True,?,1,淘汰
300040,九洲集团,36.29,11018.0,False,False,?,True,False,1,淘汰
002658,雪迪龙,49.59,11032.0,False,False,?,True,?,1,淘汰
301556,托普云农,55.38,19166.0,True,False,?,False,?,1,淘汰
001228,永泰运,31.01,10760.0,False,False,?,True,False,1,淘汰
002250,联化科技,138.67,19654.0,False,False,?,True,?,1,观察
000778,新兴铸管,147.03,19677.0,False,False,?,True,False,1,淘汰
000552,甘肃能化,137.01,19786.0,False,False,?,False,True,1,淘汰
600872,中炬高新,143.32,19857.0,False,False,?,True,?,1,观察
600838,上海九百,34.24,19868.0,True,False,?,False,False,1,淘汰
002755,奥赛康,108.59,19972.0,False,False,?,True,False,1,淘汰
603376,大明电子,111.76,10777.0,False,False,?,True,?,1,淘汰
600727,鲁北化工,40.81,10792.0,True,False,?,False,False,1,淘汰
002229,鸿博股份,59.53,69784.0,True,False,?,?,?,1,淘汰
300444,双杰电气,77.89,70184.0,True,False,?,False,?,1,淘汰
000532,华金资本,39.78,5977.0,False,False,?,True,False,1,观察
300719,安达维尔,32.13,5983.0,True,False,?,?,False,1,淘汰
300733,西菱动力,54.45,6000.0,False,False,?,True,?,1,淘汰
002727,一心堂,65.94,6014.0,False,False,?,True,False,1,淘汰
002923,润都股份,37.21,6017.0,False,False,?,True,?,1,观察
600586,金晶科技,58.54,6050.0,False,True,?,?,False,1,淘汰
002824,和胜股份,79.85,70471.0,False,False,?,True,?,1,观察
688677,海泰新光,98.07,70763.0,False,False,?,True,?,1,淘汰
300368,汇金股份,52.58,71642.0,True,False,?,?,False,1,淘汰
603580,艾艾精工,89.67,71930.0,False,False,?,True,?,1,淘汰
300647,超频三,37.0,73641.0,True,False,?,False,?,1,淘汰
688291,金橙子,44.2,19565.0,True,False,?,False,?,1,淘汰
300834,星辉环材,80.6,10893.0,False,False,?,True,?,1,观察
002795,永和智控,32.38,10908.0,True,False,?,False,?,1,淘汰
600078,澄星股份,73.2,19219.0,False,False,?,True,?,1,观察
300084,海默科技,59.98,19231.0,False,True,?,?,False,1,淘汰
300649,杭州园林,37.96,19249.0,True,False,?,?,False,1,淘汰
002183,怡 亚 通,112.97,19312.0,False,False,?,True,False,1,淘汰
603082,北自科技,73.04,19344.0,False,False,?,True,?,1,淘汰
603507,振江股份,53.55,11046.0,False,False,?,True,?,1,观察
300478,杭州高新,37.69,11062.0,True,False,?,?,?,1,淘汰
601177,杭齿前进,57.0,11100.0,False,True,?,False,False,1,淘汰
301468,博盈特焊,54.04,11113.0,False,False,?,True,?,1,淘汰
688165,埃夫特-U,80.2,11116.0,True,False,?,?,?,1,淘汰
301330,熵基科技,60.49,11155.0,True,False,?,False,?,1,淘汰
301045,天禄科技,67.69,18876.0,False,True,?,False,?,1,淘汰
002214,大立科技,99.68,18943.0,True,False,?,?,?,1,淘汰
600395,盘江股份,115.06,19448.0,False,False,?,True,?,1,观察
002843,泰嘉股份,40.78,19478.0,False,False,?,True,?,1,淘汰
002347,泰尔股份,31.34,19525.0,True,False,?,?,?,1,淘汰
002488,金固股份,81.73,18850.0,False,False,?,False,True,1,淘汰
605287,德才股份,53.7,18859.0,False,False,?,True,?,1,淘汰
301234,五洲医疗,72.76,18270.0,False,False,?,True,?,1,观察
000978,桂林旅游,30.99,18972.0,True,False,?,False,False,1,淘汰
000025,特  力Ａ,66.38,18981.0,False,False,?,True,False,1,淘汰
300563,神宇股份,42.18,18983.0,False,False,?,True,False,1,淘汰
002541,鸿路钢构,145.47,19020.0,True,False,?,False,?,1,淘汰
603583,捷昌驱动,101.15,19071.0,True,False,?,False,?,1,淘汰
300222,科大智能,78.93,19074.0,True,False,?,False,?,1,淘汰
300041,回天新材,61.31,19142.0,False,True,?,False,?,1,淘汰
688639,华恒生物,44.27,11189.0,True,False,?,False,?,1,淘汰
300678,中科信息,66.81,11230.0,True,False,?,False,?,1,淘汰
300880,迦南智能,41.45,11239.0,False,True,?,False,?,1,淘汰
300537,广信材料,40.22,11269.0,False,False,?,True,?,1,淘汰
300493,润欣科技,65.35,11286.0,True,False,?,False,?,1,淘汰
688499,利元亨,55.12,11306.0,False,False,?,True,?,1,淘汰
300918,南山智尚,53.5,5767.0,False,False,?,True,?,1,淘汰
002097,山河智能,80.38,18502.0,False,False,?,True,False,1,淘汰
002543,万和电气,55.4,11390.0,False,False,?,True,?,1,淘汰
603222,济民健康,42.27,11391.0,True,False,?,?,False,1,淘汰
688159,有方科技,32.3,11425.0,False,False,?,True,?,1,淘汰
300770,新媒股份,80.61,11432.0,False,False,?,True,?,1,淘汰
002510,天汽模,58.07,11441.0,False,False,?,True,?,1,淘汰
300287,飞利信,52.82,11339.0,True,False,?,?,False,1,淘汰
600592,龙溪股份,59.77,11344.0,False,False,?,True,?,1,淘汰
000957,中通客车,61.6,18573.0,False,False,?,True,False,1,观察
001222,源飞宠物,30.73,18620.0,False,False,?,True,?,1,淘汰
688207,格灵深瞳,44.54,18653.0,True,False,?,?,?,1,淘汰
300739,明阳电路,82.87,18667.0,False,False,?,True,?,1,淘汰
600650,锦江在线,61.5,18714.0,False,False,?,True,False,1,淘汰
002040,南 京 港,43.65,18765.0,False,False,?,True,?,1,淘汰
605178,时空科技,64.51,18820.0,True,False,?,?,?,1,淘汰
300865,大宏立,31.54,18447.0,False,False,?,True,?,1,观察
300397,天和防务,56.73,18468.0,False,False,?,?,True,1,淘汰
603163,圣晖集成,76.2,18474.0,False,False,?,True,?,1,淘汰
605167,利柏特,81.84,18493.0,True,False,?,False,?,1,淘汰
002757,南兴股份,53.45,74298.0,False,False,?,True,?,1,观察
603980,吉华集团,53.74,75349.0,False,False,?,True,?,1,观察
600391,航发科技,125.15,75933.0,False,False,?,True,?,1,淘汰
688057,金达莱,50.01,5873.0,False,False,?,True,?,1,淘汰
688607,康众医疗,34.08,5876.0,False,True,?,?,?,1,淘汰
300213,佳讯飞鸿,38.63,5885.0,False,False,?,True,?,1,观察
603381,永臻股份,35.61,5929.0,True,False,?,False,?,1,淘汰
002167,东方锆业,118.06,79648.0,False,False,?,True,?,1,观察
688485,九州一轨,143.48,80862.0,True,False,?,?,?,1,淘汰
600589,大位科技,120.6,81176.0,True,False,?,?,?,1,淘汰
600610,中毅达,91.59,81472.0,True,False,?,False,?,1,淘汰
300206,理邦仪器,68.34,5762.0,True,False,?,False,?,1,淘汰
300861,美畅股份,108.64,17965.0,False,False,?,True,?,1,观察
603317,天味食品,143.91,17427.0,False,False,?,True,?,1,观察
688653,康希通信,57.18,17456.0,False,False,?,True,?,1,观察
603995,甬金股份,89.92,11462.0,True,False,?,False,False,1,淘汰
688006,杭可科技,123.93,17985.0,False,False,?,True,False,1,淘汰
300619,金银河,61.55,17995.0,False,False,?,True,?,1,观察
603137,恒尚节能,36.79,18114.0,False,False,?,True,?,1,淘汰
003006,百亚股份,62.99,18134.0,False,False,?,True,?,1,淘汰
300151,昌红科技,82.91,18141.0,False,False,?,True,?,1,淘汰
301079,邵阳液压,32.06,18150.0,False,False,?,True,?,1,淘汰
002264,新 华 都,49.81,18183.0,False,False,?,True,?,1,淘汰
300571,平治信息,40.35,18187.0,True,False,?,?,?,1,淘汰
688685,迈信林,55.42,11469.0,False,False,?,True,?,1,淘汰
688575,亚辉龙,57.77,11470.0,False,False,?,True,?,1,观察
605300,佳禾食品,46.89,11486.0,False,False,?,True,?,1,观察
002928,华夏航空,82.19,18418.0,False,False,?,True,?,1,淘汰
600962,国投中鲁,67.62,11735.0,False,False,?,True,?,1,淘汰
300188,国投智能,89.13,11745.0,True,False,?,?,?,1,淘汰
002023,海特高新,71.94,11753.0,True,False,?,False,?,1,淘汰
300492,华图山鼎,67.12,11759.0,False,False,?,True,False,1,淘汰
603931,格林达,66.51,11778.0,False,False,?,True,?,1,淘汰
301560,众捷汽车,30.14,11788.0,False,False,?,True,?,1,淘汰
301669,高特电子,126.05,11487.0,True,False,?,False,?,1,淘汰
603681,永冠新材,44.29,11503.0,False,False,?,True,?,1,观察
301363,美好医疗,127.59,11515.0,False,False,?,True,?,1,淘汰
300332,天壕能源,42.64,11553.0,False,False,?,True,False,1,淘汰
688016,心脉医疗,107.34,11589.0,False,False,?,True,?,1,淘汰
002268,电科网安,120.25,17643.0,True,False,?,?,?,1,淘汰
603261,立航科技,44.74,17802.0,True,False,?,?,?,1,淘汰
600881,亚泰集团,60.12,17867.0,True,False,?,?,False,1,淘汰
002063,远光软件,106.69,17921.0,True,False,?,False,?,1,淘汰
300050,世纪鼎利,37.32,17933.0,True,False,?,False,?,1,淘汰
301132,满坤科技,57.13,17397.0,False,False,?,True,?,1,淘汰
603105,芯能科技,39.65,17404.0,False,False,?,True,False,1,淘汰
000036,华联控股,55.45,11790.0,False,False,?,True,False,1,观察
603197,保隆科技,64.79,11825.0,True,False,?,False,False,1,淘汰
300626,华瑞股份,48.01,11827.0,False,False,?,True,?,1,观察
002695,煌上煌,59.71,11837.0,False,False,?,True,?,1,淘汰
002546,新联电子,66.14,11839.0,False,True,?,False,False,1,淘汰
000936,华西股份,49.44,11848.0,True,False,?,?,False,1,淘汰
003004,声迅股份,61.6,11886.0,True,False,?,?,?,1,淘汰
600684,珠江股份,40.48,17506.0,False,False,?,False,True,1,淘汰
603888,新华网,122.91,17541.0,True,False,?,False,?,1,淘汰
688679,通源环境,54.32,17608.0,True,False,?,?,?,1,淘汰
300486,东杰智能,87.84,17637.0,False,True,?,False,?,1,淘汰
600480,凌云股份,100.59,11620.0,False,False,?,True,?,1,淘汰
000410,沈阳机床,140.93,11639.0,False,False,?,?,True,1,淘汰
000989,九芝堂,76.44,11733.0,False,False,?,True,?,1,观察
002643,万润股份,115.4,17305.0,False,False,?,True,?,1,淘汰
600216,浙江医药,121.94,17312.0,True,False,?,False,?,1,淘汰
600358,国旅联合,61.07,5767.0,True,False,?,?,?,1,淘汰
603120,肯特催化,41.33,5818.0,False,False,?,True,?,1,淘汰
002950,奥美医疗,55.66,5834.0,True,False,?,False,?,1,淘汰
003020,立方制药,40.42,5843.0,False,False,?,True,?,1,淘汰
603387,基蛋生物,47.01,5849.0,False,False,?,True,?,1,观察
603278,大业股份,31.48,5850.0,True,False,?,?,?,1,淘汰
603020,爱普股份,38.39,5864.0,True,False,?,False,False,1,淘汰
600824,益民集团,39.74,5865.0,False,False,?,?,True,1,淘汰
002940,昂利康,54.22,84473.0,False,False,?,True,?,1,淘汰
002897,意华股份,111.19,85574.0,False,False,?,True,?,1,淘汰
003005,竞业达,42.76,87329.0,True,False,?,?,?,1,淘汰
000681,视觉中国,120.5,87483.0,True,False,?,False,?,1,淘汰
600272,开开实业,46.15,89692.0,False,False,?,True,False,1,观察
688073,毕得医药,53.25,17395.0,False,False,?,True,?,1,观察
301177,迪阿股份,97.95,12105.0,False,True,?,False,?,1,淘汰
002522,浙江众成,47.01,12119.0,False,False,?,True,?,1,观察
688115,思林杰,54.98,12128.0,True,False,?,False,?,1,淘汰
300101,振芯科技,82.35,11924.0,True,False,?,?,?,1,淘汰
600488,津药药业,56.23,17021.0,False,False,?,True,False,1,淘汰
688699,明微电子,62.93,17026.0,True,False,?,False,?,1,淘汰
301349,信德新材,60.18,17033.0,False,True,?,False,?,1,淘汰
688321,微芯生物,111.53,17044.0,False,False,?,True,False,1,观察
002847,盐津铺子,122.8,17126.0,False,False,?,True,?,1,淘汰
300622,博士眼镜,50.53,17160.0,False,False,?,True,?,1,观察
603297,永新光学,119.09,17169.0,False,False,?,True,?,1,淘汰
603380,易德龙,53.3,17191.0,False,False,?,True,?,1,淘汰
600470,六国化工,31.56,12025.0,True,False,?,?,?,1,淘汰
301061,匠心家居,108.07,17222.0,False,False,?,True,False,1,淘汰
002915,中欣氟材,60.55,17260.0,True,False,?,False,?,1,淘汰
603155,新亚强,61.68,17291.0,False,False,?,True,False,1,淘汰
600756,浪潮软件,51.05,16566.0,True,False,?,?,?,1,淘汰
603556,海兴电力,122.54,16568.0,True,False,?,False,?,1,淘汰
688553,汇宇制药-W,74.98,16578.0,False,False,?,True,False,1,观察
688105,诺唯赞,100.81,16583.0,False,False,?,True,?,1,观察
000551,创元科技,58.85,16676.0,False,False,?,True,False,1,淘汰
300909,汇创达,96.45,16684.0,False,False,?,True,?,1,淘汰
300592,华凯易佰,65.34,16685.0,False,False,?,True,?,1,观察
000888,峨眉山Ａ,54.27,16718.0,False,False,?,True,?,1,淘汰
002972,科安达,31.14,12051.0,False,False,?,True,?,1,淘汰
688486,龙迅股份,75.63,12082.0,False,False,?,True,?,1,淘汰
002338,奥普光电,97.32,16808.0,True,False,?,False,?,1,淘汰
002918,蒙娜丽莎,44.72,16833.0,False,False,?,True,?,1,观察
002051,中工国际,104.74,16872.0,True,False,?,False,?,1,淘汰
300109,新开源,80.53,16886.0,False,False,?,True,?,1,淘汰
300617,安靠智电,63.43,16955.0,True,False,?,False,?,1,淘汰
301365,矩阵股份,70.8,12094.0,True,False,?,False,?,1,淘汰
300100,双林股份,121.53,12189.0,False,False,?,True,?,1,淘汰
600230,沧州大化,60.52,16550.0,False,False,?,True,?,1,观察
000151,中成股份,35.83,5597.0,False,False,?,True,?,1,观察
603255,鼎际得,40.88,5610.0,False,False,?,True,?,1,观察
300952,恒辉安防,39.12,5612.0,False,False,?,True,?,1,淘汰
002383,合众思壮,53.16,5652.0,True,False,?,?,?,1,淘汰
605399,晨光新材,35.18,5698.0,True,False,?,?,?,1,淘汰
300652,雷迪克,36.94,5707.0,False,True,?,False,?,1,淘汰
002823,凯中精密,42.87,5724.0,False,False,?,True,?,1,淘汰
600800,渤海化学,37.96,5736.0,True,False,?,?,?,1,淘汰
002855,捷荣技术,44.23,76698.0,True,False,?,?,False,1,淘汰
605108,同庆楼,34.45,5577.0,False,False,?,True,?,1,淘汰
301148,嘉戎技术,61.35,5579.0,False,False,?,True,False,1,淘汰
001216,华瓷股份,43.71,5588.0,False,False,?,True,?,1,淘汰
003000,劲仔食品,44.1,5589.0,False,False,?,True,?,1,淘汰
600185,珠免集团,103.3,90588.0,False,False,?,True,?,1,观察
300692,中赋科技,49.54,16092.0,False,False,?,True,False,1,淘汰
301115,联检科技,53.16,16214.0,True,False,?,?,?,1,淘汰
300234,开尔新材,51.12,16216.0,True,False,?,?,False,1,淘汰
603393,新天然气,112.81,16245.0,False,False,?,True,?,1,淘汰
301563,云汉芯城,96.4,16280.0,True,False,?,False,?,1,淘汰
301201,诚达药业,54.71,16290.0,False,False,?,True,False,1,淘汰
000818,航锦科技,80.78,16306.0,False,False,?,True,False,1,观察
300907,康平科技,48.51,16417.0,True,False,?,False,?,1,淘汰
001314,亿道信息,73.07,16495.0,False,True,?,False,?,1,淘汰
300317,珈伟新能,34.2,16536.0,True,False,?,?,?,1,淘汰
002839,张家港行,107.8,12194.0,?,False,?,True,?,1,淘汰
300596,利安隆,94.14,12207.0,False,True,?,False,False,1,淘汰
600501,航天晨光,64.47,12213.0,True,False,?,?,?,1,淘汰
002571,德力股份,45.58,12237.0,True,False,?,?,?,1,淘汰
300921,南凌科技,40.85,12128.0,False,False,?,True,?,1,观察
301108,洁雅股份,43.45,12172.0,False,False,?,True,?,1,淘汰
601789,宁波建工,66.01,15830.0,True,False,?,False,?,1,淘汰
301228,实朴检测,72.89,15842.0,True,False,?,?,?,1,淘汰
003026,中晶科技,51.75,15938.0,True,False,?,False,?,1,淘汰
002034,旺能环境,76.63,12349.0,False,False,?,True,False,1,淘汰
605366,宏柏新材,60.98,12375.0,True,False,?,?,?,1,淘汰
300250,初灵信息,34.41,12410.0,False,True,?,False,False,1,淘汰
000701,厦门信达,35.22,12264.0,False,False,?,False,True,1,淘汰
600133,东湖高新,89.88,12277.0,True,False,?,?,False,1,淘汰
300148,天舟文化,30.27,12289.0,True,False,?,False,?,1,淘汰
300721,怡达股份,35.71,12293.0,False,False,?,True,?,1,观察
300668,杰恩股份,38.41,12301.0,True,False,?,False,?,1,淘汰
600449,宁夏建材,60.11,12309.0,False,False,?,True,?,1,淘汰
600789,鲁抗医药,79.23,12337.0,False,False,?,True,False,1,淘汰
002668,TCL智家,100.5,12340.0,False,False,?,True,?,1,淘汰
300819,聚杰微纤,66.44,16058.0,True,False,?,False,False,1,淘汰
603439,三力制药,49.39,16085.0,False,False,?,True,?,1,淘汰
300307,慈星股份,58.76,12458.0,False,False,?,True,False,1,观察
300737,科顺股份,53.85,12473.0,False,False,?,True,?,1,观察
300270,中威电子,33.34,12495.0,False,False,?,True,False,1,观察
000058,深 赛 格,89.02,15511.0,False,False,?,True,False,1,淘汰
603685,晨丰科技,70.24,15549.0,False,False,?,True,?,1,观察
002107,沃华医药,39.37,15552.0,False,False,?,True,False,1,观察
001376,百通能源,56.53,15576.0,False,False,?,True,?,1,淘汰
300490,华自科技,43.97,15599.0,False,False,?,False,True,1,淘汰
000600,建投能源,134.52,15630.0,False,False,?,True,?,1,淘汰
001227,兰州银行,123.03,15327.0,?,False,?,True,?,1,淘汰
301387,光大同创,57.88,15335.0,False,True,?,?,?,1,淘汰
688293,奥浦迈,77.67,15697.0,False,False,?,True,?,1,观察
600605,汇通能源,57.82,15716.0,False,False,?,True,False,1,淘汰
600408,安泰集团,30.71,15762.0,True,False,?,?,?,1,淘汰
688479,友车科技,71.27,15776.0,True,False,?,False,?,1,淘汰
300560,中富通,40.09,15820.0,True,False,?,False,?,1,淘汰
688028,沃尔德,147.21,102689.0,False,False,?,True,?,1,观察
600613,神奇制药,48.17,103195.0,False,False,?,True,?,1,淘汰
003040,楚天龙,97.39,104200.0,False,True,?,?,?,1,淘汰
002967,广电计量,113.02,12502.0,False,False,?,True,?,1,淘汰
000099,中信海直,107.6,12542.0,False,False,?,True,?,1,淘汰
002062,宏润建设,102.69,12549.0,False,False,?,True,False,1,淘汰
300434,金石亚药,44.15,12598.0,False,False,?,True,False,1,观察
002239,奥特佳,89.59,12601.0,False,False,?,True,?,1,观察
600819,耀皮玻璃,58.41,12634.0,False,False,?,True,?,1,淘汰
605100,华丰股份,77.83,12642.0,False,True,?,False,?,1,淘汰
300411,金盾股份,34.27,12667.0,False,False,?,True,?,1,淘汰
002724,海洋王,52.92,12667.0,True,False,?,False,?,1,淘汰
301381,赛维时代,94.1,12670.0,False,False,?,True,?,1,淘汰
688216,气派科技,34.22,12426.0,False,False,?,True,?,1,观察
301060,兰卫医学,41.81,12427.0,False,False,?,True,?,1,观察
603166,福达股份,71.41,12444.0,False,False,?,True,?,1,淘汰
688103,国力电子,66.86,15344.0,False,True,?,False,?,1,淘汰
000065,北方国际,113.71,15361.0,False,False,?,True,False,1,淘汰
605305,中际联合,66.28,15367.0,True,False,?,False,?,1,淘汰
002416,爱施德,118.1,15375.0,True,False,?,False,?,1,淘汰
605222,起帆电缆,87.08,15419.0,True,False,?,False,?,1,淘汰
301282,金禄电子,83.78,91483.0,True,False,?,False,?,1,淘汰
301216,万凯新材,119.52,92283.0,False,False,?,True,?,1,观察
002141,贤丰控股,65.9,93273.0,False,False,?,True,?,1,淘汰
603039,泛微网络,121.83,94707.0,True,False,?,False,False,1,淘汰
002165,红 宝 丽,57.13,95295.0,True,False,?,?,?,1,淘汰
603011,合锻智能,119.65,97084.0,True,False,?,?,?,1,淘汰
605179,一鸣食品,115.01,98278.0,False,False,?,True,False,1,淘汰
301080,百普赛斯,137.01,83745.0,False,False,?,True,?,1,淘汰
605006,山东玻纤,95.88,83792.0,False,False,?,True,?,1,观察
